7.44e-06,0
1.1612e-05,1
8.808e-06,0
9.032e-06,0
9.908e-06,1
8.68e-06,1
8.44e-06,0
1.252e-05,1
1.2108e-05,0
7.58e-06,0
1.1384e-05,0
1.2476e-05,0
9.34e-06,1
1.0936e-05,0
6.76e-06,1
7.216e-06,1
1.2328e-05,0
6.784e-06,0
9.564e-06,1
6.576e-06,1
9.656e-06,0
7.016e-06,1
8.264e-06,0
9.528e-06,1
8.808e-06,1
1.33e-05,1
1.1696e-05,1
1.1304e-05,1
1.0232e-05,0
6.392e-06,1
1.1092e-05,0
9.488e-06,1
7.276e-06,0
1.1852e-05,0
1.2252e-05,0
1.1332e-05,1
9.988e-06,1
6.492e-06,0
1.0308e-05,1
1.2072e-05,1
6.556e-06,0
1.3216e-05,1
1.1416e-05,0
7.98e-06,0
8.628e-06,0
1.084e-05,1
9.996e-06,0
8.5e-06,1
8.688e-06,1
9.412e-06,1
8.952e-06,0
9.116e-06,0
1.1252e-05,0
1.0752e-05,0
1.0588e-05,0
6.376e-06,0
1.0848e-05,1
1.3236e-05,0
9.04e-06,0
8.876e-06,1
8.22e-06,1
7.6e-06,0
1.2348e-05,0
9.456e-06,0
7.348e-06,0
1.2476e-05,0
9.388e-06,0
8.668e-06,1
1.1508e-05,1
1.1252e-05,1
7.612e-06,0
6.736e-06,0
8.236e-06,1
6.844e-06,1
9.76e-06,0
7.348e-06,0
1.1504e-05,1
8.416e-06,1
8.952e-06,1
8.464e-06,0
8.896e-06,0
7.516e-06,0
7.5e-06,1
1.066e-05,1
7.42e-06,1
1.018e-05,0
1.218e-05,1
9.832e-06,1
1.0876e-05,0
1.3048e-05,0
6.516e-06,0
6.344e-06,1
9.352e-06,0
1.3048e-05,1
9.916e-06,0
1.0948e-05,1
1.2004e-05,1
8.584e-06,0
7.684e-06,0
7.652e-06,0
6.808e-06,1
7.708e-06,0
1.236e-05,0
8.784e-06,0
7.364e-06,0
1.1204e-05,1
6.564e-06,1
7.876e-06,1
1.352e-05,0
9.52e-06,0
1.186e-05,1
1.0148e-05,1
8.792e-06,0
6.676e-06,0
7.42e-06,1
7.224e-06,0
9.752e-06,0
7.524e-06,0
8.18e-06,0
8.616e-06,1
1.2196e-05,0
1.1092e-05,0
6.932e-06,0
6.364e-06,0
1.1588e-05,1
